gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
HIPK3,0.645714285714285,8.97514285714286,4.34424098326376,0.000602143027127834,0.0351338550346588,-0.0993379738786766
DSCAM,-0.743285714285715,8.13821428571429,-4.34231283086539,0.000604454286332085,0.0351338550346588,-0.102869963049767
GDAP1,-1.11985714285714,8.49878571428572,-4.34136099234466,0.000605598591804802,0.0351338550346588,-0.104613676175182
RIMS2,-2.27328571428571,7.54392857142857,-4.3405418549268,0.000606585137981266,0.0351338550346588,-0.106114360190141
PLXDC1,-0.961857142857142,7.37492857142857,-4.33419162179605,0.000614289189145115,0.0352443602791456,-0.117750418149482
ARMC3,1.76942857142857,4.52571428571429,4.3298833111349,0.000619572936014315,0.0352443602791456,-0.125647146842622
FGF13,-1.43128571428571,5.62892857142857,-4.32506097607456,0.00062554226716268,0.0352443602791456,-0.134488185473531
GALNT9,-1.45042857142857,5.51492857142857,-4.32253907966322,0.000628687396544097,0.0352443602791456,-0.139112611637368
EVL,-0.740428571428572,7.94092857142857,-4.31747539772059,0.00063505139955805,0.0352443602791456,-0.148399797963383
XKR4,-1.74014285714286,6.62892857142857,-4.31367846256118,0.000639866565346506,0.0352443602791456,-0.155365298341971
JMJD6,1.29928571428571,7.36364285714286,4.30018017236492,0.000657289151002629,0.0354749411668976,-0.180139198222873
RFX2,1.05371428571429,6.62628571428571,4.29345183434549,0.000666154012659072,0.035477531468556,-0.192494442690117
CSF1,1.372,8.469,4.28654073454163,0.000675386991784739,0.035477531468556,-0.205189743577977
PIANP,-1.97371428571429,7.26528571428571,-4.28539423555068,0.000676931278034221,0.035477531468556,-0.207296231727999
CYR61,1.71271428571429,7.15892857142857,4.27770610156842,0.0006873805600304,0.035477531468556,-0.221424986891462
SNCAIP,0.737285714285714,5.74792857142857,4.27539182727408,0.000690558167162114,0.035477531468556,-0.225679088585576
ADAM11,-2.00985714285714,7.61321428571429,-4.27082888680923,0.000696867353939201,0.035477531468556,-0.234068145481273
CPQ,1.07871428571428,8.04235714285714,4.26914294886313,0.000699213381606557,0.035477531468556,-0.237168262847202
GNG12,1.03928571428571,8.14078571428571,4.2633854750994,0.000707286082346654,0.035477531468556,-0.247757128187047
SPAG1,0.798142857142857,5.88621428571429,4.25189059619988,0.000723689433590203,0.035477531468556,-0.268907018139258
SRRM3,-0.970142857142858,5.72821428571429,-4.25027765879917,0.000726022015090601,0.035477531468556,-0.271875686999094
