gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
PSMC4,-1.04078331067591,9.42184198142823,-2.64357662394344,0.0116228415636368,0.313378264587782,-2.77868850373458
UBB,-0.58374203018418,14.8024014511951,-2.64274898995134,0.0116470062501653,0.313378264587782,-2.78033868532422
LAMP5,-0.793711700828369,9.44943931244585,-2.62419453377886,0.0122010276809059,0.317194628908216,-2.81724312956969
ATPAF1,-0.715544492047126,10.8977073636404,-2.62382026209761,0.0122124483379963,0.317194628908216,-2.81798576154282
ZNF276,1.00545471782645,8.55375621629922,2.6179731582454,0.0123921491872534,0.319351243039324,-2.82957840780494
SNX10,-0.665798399617748,11.2538261980776,-2.61591242968164,0.0124560589380162,0.320153493809486,-2.83365994003092
XRCC6,-0.859593292550129,9.27728189352255,-2.61157709738108,0.0125915009031396,0.321099711020794,-2.84223956885528
TMEM158,-1.07300860188456,8.68932853793966,-2.60807539864422,0.0127018848159958,0.321969989880301,-2.84916245561467
ST3GAL4,0.950666363690267,8.09291258808269,2.60610502425042,0.0127643867416809,0.321969989880301,-2.8530551553119
GLRA2,1.50987036167868,6.23783879304145,2.6052785077487,0.0127906884841389,0.321969989880301,-2.85468744368144
PCSK2,-0.778480849989912,9.39678525440167,-2.60146175286918,0.0129127932345214,0.321969989880301,-2.86222063416433
ACADSB,-0.733358096667696,8.64073960165744,-2.5998688915125,0.0129640673114164,0.321969989880301,-2.86536228903085
ARHGEF4,1.3692428114748,6.57068264089698,2.58513053209474,0.0134474300554632,0.328366369711011,-2.89436958598445
JUNB,0.593703620405134,11.3500213200918,2.58062555515848,0.0135984399437347,0.330387967488698,-2.90321377306168
RPL10A,-0.617520594389109,13.4515671021721,-2.57731425413042,0.0137104260769553,0.331459731419856,-2.90970785658026
CTPS2,0.954173655889164,8.93087024284924,2.56701549662754,0.0140641448528754,0.336677702887338,-2.92986941064912
ITGB3BP,1.00414915845468,7.98993258142276,2.55108162799825,0.0146278918345631,0.342703092464304,-2.96095408823582
RPH3A,-0.608066572982596,10.6791394107156,-2.54980970835244,0.0146737717968581,0.342703092464304,-2.96342971317501
DSTYK,-0.59992173622478,10.5715120903568,-2.54449179644745,0.0148670248508177,0.342703092464304,-2.97377116343065
ACTR6,0.895954758960416,8.86802350749103,2.54414701229814,0.0148796342557605,0.342703092464304,-2.97444113484686
KANK2,0.714051565106541,9.54508852279951,2.54155336693186,0.0149748024831072,0.342703092464304,-2.97947900930281
TMEM260,0.942096184057378,8.25407432905115,2.54082832266568,0.0150015057113504,0.342703092464304,-2.98088669778853
ASNS,-0.938139554698651,8.71404442992555,-2.53685957924087,0.0151484460683496,0.342703092464304,-2.98858720315362
IFI27L2,0.857004162167139,9.14748619944818,2.53436541475206,0.0152414625098389,0.343483972257376,-2.99342236279091
S100A16,1.19410108355651,8.74820403882908,2.53379447134228,0.0152628282952494,0.343483972257376,-2.99452872680713
DDA1,-0.665316603343793,9.68970097763359,-2.53051944355393,0.0153859153352315,0.345458011676336,-3.00087169971425
