"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CSNK1D,1.95406056076016e-51,-0.992678782298026,0.149,0.663,2.39001147186575e-47
NDUFB3,2.72110641971628e-51,-1.18631071270372,0.258,0.824,3.32818526195498e-47
TMEM9B,2.84651159940128e-51,-1.09882040129354,0.121,0.594,3.48156833722771e-47
NAP1L4,3.03317216792466e-51,-1.07530818378906,0.133,0.617,3.70987287858865e-47
EBLN3P,3.45673729584727e-51,-1.15447775905094,0.098,0.55,4.22793538655079e-47
MRPS25,5.59953726958372e-51,-1.05208275902146,0.092,0.536,6.84879403442785e-47
HNRNPA0,5.67532232760224e-51,-1.07510497797873,0.265,0.847,6.9414867388903e-47
NDUFB6,5.81263931834905e-51,-0.983480429514369,0.206,0.772,7.10943915027272e-47
DENR,6.27930766698984e-51,-0.761238087546184,0.133,0.637,7.68022120749527e-47
NARS,6.72081423959349e-51,-0.865790417729896,0.132,0.622,8.2202278964468e-47
RPL26L1,7.23643566919686e-51,-1.176422093534,0.119,0.591,8.85088446699468e-47
TFG,7.35312046762812e-51,-1.18883567807226,0.128,0.614,8.99360164395595e-47
NANS,8.22492232636718e-51,-1.24131237220062,0.163,0.671,1.00599024973797e-46
PRRC2A,8.90887827771057e-51,-1.00400401128991,0.084,0.516,1.08964490214678e-46
TMEM123,9.09109540676886e-51,-0.872905930629808,0.191,0.746,1.1119318792019e-46
PCGF2,1.01398306187027e-50,-1.22752139168819,0.092,0.53,1.24020268297353e-46
SRP19,1.53566286133715e-50,-1.00395892230505,0.148,0.657,1.87826924570147e-46
TFAM,1.57195985253077e-50,-1.22079876114245,0.08,0.501,1.92266409563038e-46
NCKAP1,1.80928392520301e-50,-0.810823005407544,0.117,0.597,2.2129351689158e-46
ANXA4,2.03333150680159e-50,-0.860097776657863,0.114,0.588,2.48696776596902e-46
BOD1,2.18835918683478e-50,-1.23154489042169,0.092,0.524,2.67658212141762e-46
EIF2AK1,2.20610673187037e-50,-1.15148561762042,0.107,0.556,2.69828914375065e-46
CHP1,2.35359092366449e-50,-1.29648009967746,0.088,0.513,2.87867705873404e-46
MRPL51,2.3594729950795e-50,-1.08683909743586,0.328,0.902,2.88587142028173e-46
MRPL13,2.46582325040625e-50,-0.89142971774081,0.143,0.651,3.01594841757189e-46
TRAPPC4,2.53500477472479e-50,-1.05783389262125,0.111,0.573,3.10056433996589e-46
SERINC1,2.64061737725928e-50,-0.772633535764904,0.163,0.692,3.22973911412583e-46
NFIA,3.46002154709607e-50,-1.2338778287097,0.155,0.648,4.23195235425321e-46
VDAC3,3.83790565494674e-50,-1.30133842309132,0.137,0.617,4.69414240656536e-46
NDUFA6,4.19077175676777e-50,-1.19538033495792,0.29,0.83,5.12573293570266e-46
CD151,5.73505018555802e-50,-1.01829228949698,0.303,0.882,7.01453988195601e-46
TSEN34,6.00096842161126e-50,-1.10443334886542,0.132,0.62,7.33978447647273e-46
AKR7A2,7.17039441502034e-50,-1.18635886145539,0.168,0.68,8.77010940901138e-46
DNAJC10,7.19658470066071e-50,-0.836969189521536,0.099,0.55,8.80214274737812e-46
SMIM4,7.43005992830802e-50,-1.31612547591616,0.102,0.548,9.08770629831354e-46
COA4,7.44307514123668e-50,-0.979555479513332,0.16,0.68,9.10362520524658e-46
ATP5IF1,7.46333769077539e-50,-1.11171828797059,0.421,0.937,9.12840832958738e-46
SMIM19,7.86251760730993e-50,-0.943272725564806,0.122,0.597,9.61664528550078e-46
NAA50,8.10046527478034e-50,-0.950113085948604,0.111,0.568,9.90767907758383e-46
PDCD10,8.62068640699609e-50,-0.954885806915867,0.122,0.594,1.05439615443969e-45
PSMC5,9.94707542862534e-50,-1.09369492242977,0.24,0.807,1.21662679567516e-45
HSPA9,1.17456152958578e-49,-1.03301796763706,0.127,0.605,1.43660620683637e-45
SERP1,1.35739396873125e-49,-1.20030745238416,0.567,0.965,1.6602285631552e-45
GID8,1.73598675725625e-49,-0.912210816311832,0.116,0.576,2.12328540280012e-45
TCEA1,1.91639255192476e-49,-0.928764101880541,0.205,0.764,2.34393973025917e-45
PNISR,1.92541153577106e-49,-0.982512852759736,0.312,0.89,2.35497084940159e-45
ATF6B,1.9595060153445e-49,-1.28028210657943,0.09,0.513,2.39667180736786e-45
PMVK,2.12987613193033e-49,-0.90216364862207,0.142,0.637,2.60505149696398e-45
ZNF24,2.13003624457347e-49,-1.2199301755923,0.092,0.522,2.60524733073782e-45
TSTA3,2.14396790017436e-49,-1.34298421176822,0.117,0.571,2.62228713870326e-45
TM2D1,2.161139106123e-49,-1.0231443940805,0.111,0.571,2.64328924069904e-45
MRPL37,2.29005335323853e-49,-1.13296015821633,0.098,0.53,2.80096425634605e-45
EBNA1BP2,2.41103527061821e-49,-1.23664323910753,0.097,0.53,2.94893723949313e-45
FAM84B,2.44950028560834e-49,-0.730030741323849,0.085,0.516,2.99598379932755e-45
TIA1,2.52158452176426e-49,-0.962273724955586,0.099,0.539,3.08415002856986e-45
BLVRA,2.92502597300823e-49,-1.11064628237211,0.121,0.588,3.57759926758636e-45
SRSF2,2.96997633702114e-49,-0.968962193696127,0.362,0.937,3.63257805781055e-45
COX7A2L,3.08494725879398e-49,-1.0697496183153,0.289,0.865,3.77319899223092e-45
CBX5,3.58711899733927e-49,-1.0568024992371,0.114,0.571,4.38740524564567e-45
NINJ1,3.68816717797935e-49,-0.919315271416216,0.201,0.741,4.51099727538654e-45
ST13,3.69939533028636e-49,-1.12900032569833,0.351,0.914,4.52473042847325e-45
NDUFV3,4.6641766331499e-49,-0.95763874514515,0.157,0.654,5.70475444000564e-45
TALDO1,4.6949268646309e-49,-1.04239926640461,0.241,0.798,5.74236504813005e-45
KNOP1,5.34620577904298e-49,-0.933743175992279,0.128,0.608,6.53894428834747e-45
RCN1,5.7635125281387e-49,-1.52384050056925,0.119,0.571,7.04935217316644e-45
PARP1,6.09811866548853e-49,-0.818646970648317,0.153,0.654,7.45860893975902e-45
ACO2,6.52513963414327e-49,-1.28663725520907,0.087,0.504,7.98089828652063e-45
ATP5PD,7.64295528994528e-49,-1.19108124243055,0.339,0.847,9.34809861513207e-45
MOB4,9.17184916574254e-49,-0.862890588354274,0.103,0.548,1.12180887146197e-44
THOC7,9.17632828415841e-49,-0.922939223754991,0.153,0.666,1.12235671243542e-44
TATDN1,9.54249867271572e-49,-1.10582484308345,0.084,0.504,1.16714301265986e-44
NDUFB5,1.02230595658015e-48,-0.985219183110607,0.188,0.715,1.25038241549318e-44
ARL8A,1.11505970800258e-48,-1.13016275965429,0.098,0.533,1.36382952885795e-44
CNOT7,1.15310798038585e-48,-0.890124559396375,0.118,0.585,1.41036637080993e-44
