screen_method,dataset,tumor,pathway,leadingEdge,n_genes_leadingEdge,n_genes_matched,mean_logFC,median_logFC,sum_logFC,logFC_data
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes involved in cholesterol homeostasis.,"LPL, MAL2, GLDC, TNFRSF12A, CD9, ERRFI1, DHCR7, SCD, FADS2, JAG1, GPX8, TMEM97, CLU, PLAUR, SQLE, CXCL16, LGALS3, GNAI1, NSDHL, ACSS2, CHKA, NFIL3, ATF3, FASN, S100A11, ACAT2, TRIB3, CTNNB1, LDLR, MVK, LGMN, MVD, FDPS",33,33,-2.12742696002175,-1.99012031838406,-70.2050896807178,-5.55953820072941|-4.32875537374288|-3.46190885990864|-3.37907729995851|-2.86858707811068|-2.85868659403969|-2.84401021179351|-2.77908527258782|-2.70494655398825|-2.61900919841426|-2.47125965933409|-2.43673570830925|-2.38044226216116|-2.30433343590481|-2.17379645709572|-2.02162262462818|-1.99012031838406|-1.95571695958564|-1.69512239553446|-1.6269248334159|-1.4699653748961|-1.39742325748099|-1.37227991736247|-1.30984980632695|-1.20295395240689|-1.1868242490363|-1.17458320670968|-1.16573532974296|-1.12957485060623|-1.11499460628931|-1.1121388668022|-1.08821946012496|-1.02086750530579
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes involved in development of skeletal muscle (myogenesis).,"KCNH2, HSPB8, FST, APOD, MYLK, SOD3, STC2, FGF2, TNNC2, IGFBP3, CDH13, PC, CAMK2B, KLF5, TPD52L1, TEAD4, CNN3, PPP1R3C, COL15A1, RYR1, COL1A1, COL3A1, IGFBP7, TNNT2, TNNT1, TPM2, TAGLN, EPHB3, COL6A2, VIPR1, COL4A2, COX7A1, EFS, SPARC, ITGB4, SPDEF, SMTN, ITGB5, SPHK1, CRYAB, AEBP1, MRAS, COL6A3, ERBB3, MAPRE3, DTNA, SPEG, MYOZ1, WWTR1, APP, HSPB2, SCD, IGF1, ADCY9, NQO1, CKB, MB, CLU, DMD, SH3BGR, CFD, PLXNB2, SLC6A8, SSPN, HBEGF, AGRN, SORBS1, SVIL, ADAM12, GSN, GPX3, ACSL1, CD36, LARGE1, NAV2",75,75,-3.30827467444683,-3.30063567418441,-248.120600583512,-8.27310994971377|-6.63696103540424|-5.42251113779028|-5.20709516362529|-4.95452090304412|-4.85329594301531|-4.79996994531401|-4.69558243485535|-4.35280314997098|-4.32385301746976|-4.24616362726698|-4.20545230536107|-4.12704533549782|-4.12679514481138|-4.07293830674584|-3.99363789898631|-3.93340779252952|-3.883303645022|-3.87955533691581|-3.78405880858294|-3.71716044767957|-3.71346334272185|-3.70684681716348|-3.67912967327772|-3.62343030416448|-3.57223209618698|-3.55671968465407|-3.54528213556033|-3.46103524756752|-3.45628277273658|-3.41499696770129|-3.39807367817434|-3.38482575120614|-3.33971986744236|-3.33503401021395|-3.3308192315185|-3.32643385466024|-3.30063567418441|-3.2710820770691|-3.25089179279042|-3.24607576584808|-3.20271805852288|-3.05058614162841|-3.02341632434533|-3.01271163772034|-2.98734504112459|-2.98265045664019|-2.95765758345035|-2.82688811513218|-2.79696416904276|-2.79487559566346|-2.77908527258782|-2.75495343740247|-2.75348904514356|-2.73488545797517|-2.70994952242953|-2.69644419458108|-2.38044226216116|-2.36341577033396|-2.28186993986711|-2.26875477334541|-2.11606349567559|-2.09107560997423|-2.07534830769704|-2.07511176755551|-2.06509864070187|-1.95172183577616|-1.88435599879603|-1.86821521081252|-1.78295410116595|-1.76246857678752|-1.72454238896929|-1.67502180738163|-1.66669603152418|-1.62059193715275
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes involved in metabolism of heme (a cofactor consisting of iron and porphyrin) and erythroblast differentiation.,"SLC6A9, FTCD, PDZK1IP1, HBB, PC, HBQ1, OSBP2, MBOAT2, IGSF3, MOCOS, P4HA2, RAP1GAP, TMCC2, E2F2, BCAM, SLC25A37, TNS1, C3, SELENBP1, SMOX, SLC2A1, SLC6A8, CA2, LAMP2, HDGF, MXI1, HEBP1, ADIPOR1, CTSB, FN3K, SLC10A3, PRDX2, MGST3, CLIC2, BNIP3L, RAD23A, GMPS, SLC7A11, BLVRB, BTG2, RCL1",41,41,-2.41160123136777,-2.1140798212143,-98.8756504860787,-5.91119579181733|-4.65383205670855|-4.64893210854295|-4.24086774270343|-4.20545230536107|-4.03960620897549|-3.93612604760225|-3.61537666439848|-3.59845535513312|-3.51862280301279|-3.22201075590193|-3.19126225014512|-2.85503294219242|-2.7680975742564|-2.5834784053156|-2.47049962039778|-2.45487206939883|-2.27310790078206|-2.230789507304|-2.1500613358762|-2.1140798212143|-2.09107560997423|-2.08893279703051|-1.78242200999539|-1.60249637317554|-1.58421244092032|-1.5407360639617|-1.50429089808212|-1.47445160055941|-1.35738992939225|-1.26023848943728|-1.25779051622832|-1.25525145379835|-1.24223005144102|-1.24090467071977|-1.22367637103124|-1.1592386246315|-1.14243835043277|-1.13775541640158|-1.12794211758924|-1.12041743423601
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes involved in p53 pathways and networks.,"KLK8, CLCA2, KRT17, SERPINB5, SFN, CDH13, LIF, BMP2, TPD52L1, TM4SF1, CDKN2B, SDC1, ITGB4, PERP, SPHK1, INHBB, PHLDA3, NUPR1, CDKN2A, STEAP3, CTSF, FGF13, CEBPA, TGFA, EPHX1, PTPN14, APP, ST14, BAIAP2, EPHA2, NDRG1, DDIT4, RRAD, IER3, ABHD4, PLXNB2, KLF4, HBEGF, PROCR, GADD45A, TCN2, TSC22D1, EI24, PDGFA, PLK2, NINJ1, TAX1BP3, TRAF4, NUDT15, ATF3, HSPA4L, PCNA, CDKN1A, TM7SF3, IRAK1, SAT1, FDXR, TRIB3, HMOX1, SLC7A11, BTG2, S100A10",62,62,-2.6325573990102,-2.49459440683547,-163.218558738633,-7.31153234728156|-7.09343701919043|-4.96682553576696|-4.52870295365235|-4.43586681592036|-4.24616362726698|-4.24376242297412|-4.11199965709419|-4.07293830674584|-3.84156971070436|-3.60450823057402|-3.49134939904274|-3.33503401021395|-3.29215556205254|-3.2710820770691|-3.26240330778093|-3.252526576617|-3.13458088478093|-3.08703719049192|-3.07932864163424|-3.06084727585525|-3.04785908530642|-2.96252733725137|-2.93806529212545|-2.92272904407367|-2.87186860065714|-2.79696416904276|-2.63973473962152|-2.60859059153392|-2.57770514251459|-2.50850512764836|-2.48068368602257|-2.46433956849593|-2.42809399405533|-2.37604304190121|-2.11606349567559|-2.08726471113122|-2.07511176755551|-1.92553654260079|-1.862000439766|-1.8443838641021|-1.84313433318798|-1.7299955370832|-1.66286898930396|-1.58106351464642|-1.58075271277161|-1.57578443005393|-1.53249484970329|-1.44077318554523|-1.37227991736247|-1.36243804276475|-1.32066868252871|-1.2853928201301|-1.28388307901858|-1.27511953672261|-1.21368683086472|-1.18594110832778|-1.17458320670968|-1.15611735571751|-1.14243835043277|-1.12794211758924|-1.11347834437684
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes involved in protein secretion pathway.,"CAV2, EGFR, ATP6V1B1, OCRL, KRT18, TOM1L1, DST, SSPN, PAM, LAMP2, TPD52, ABCA1, BNIP3, ATP1A1, RAB2A, ERGIC3, TMED2, AP2M1, CLTA",19,19,-2.0882918565677,-1.78242200999539,-39.6775452747863,-4.53174731078805|-4.19486968058563|-3.97248890187583|-3.30269675366648|-2.60061283337763|-2.58769523767085|-2.20096914523523|-2.07534830769704|-1.80112436946605|-1.78242200999539|-1.56572118085832|-1.53688529781972|-1.29826915762553|-1.1463813983568|-1.0950665881569|-1.0769970177236|-0.986407339846665|-0.981565149348266|-0.94027759469228
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,"Genes involved in the G2/M checkpoint, as in progression through the cell division cycle.","EXO1, ESPL1, RAD54L, UBE2C, MEIS1, PBK, HOXC10, CENPA, CDK1, AURKB, POLQ, PLK1, CDC20, CDC45, CCNB2, PRC1, BIRC5, NEK2, KIF2C, KIF23, KIF15, E2F1, TOP2A, TRAIP, TTK, CCNA2, CDKN3, HMGB3, ORC6, KIF4A, EFNA5, MEIS2, MKI67, E2F2, CCND1, SUV39H1, CKS1B, CDC6, TPX2, RASAL2, AURKA, UCK2, STMN1, CDC25A, TROAP, HMMR, MYC, CENPF, TFDP1, DMD, STIL, MYBL2, PLK4, SQLE, MAP3K20, SAP30, NUSAP1, GINS2, CDKN2C, MCM2, RACGAP1, KIF11, CCNF, CENPE, NDC80, CDK4, CHEK1, MAD2L1, FANCC, SMC2, MARCKS, EZH2, KPNA2, DTYMK, DKC1, FBXO5",76,76,-2.87785678304961,-2.69413639427956,-218.71711551177,-8.28824890205528|-7.06997630010995|-5.17253838501237|-4.78461319798755|-4.76622155794326|-4.5297589657304|-4.50387001546769|-4.31632900886509|-4.10428718586405|-4.09077650582714|-4.08542858666969|-4.0232120750091|-4.01540313187794|-3.870720974546|-3.79290030407978|-3.57799717095067|-3.52380118770431|-3.48750648070298|-3.43915225063425|-3.42618909127409|-3.42221236819717|-3.421368603609|-3.37914935000168|-3.31419908190943|-3.25226884951437|-3.22513393504772|-3.16359532359488|-3.11647605382363|-3.03002674582005|-3.02813742131774|-2.93284539002003|-2.93194854295528|-2.87184443005763|-2.7680975742564|-2.76501777596141|-2.7486426090067|-2.71892578478325|-2.70838696039669|-2.67988582816243|-2.64515458974121|-2.61156382373344|-2.60544869798501|-2.59630511100227|-2.58672410860266|-2.58449853634461|-2.48216394948327|-2.44459923679653|-2.39627789822109|-2.39312345920787|-2.36341577033396|-2.31575277680487|-2.26719107617081|-2.22985597873726|-2.17379645709572|-2.13948449429773|-2.12412761501425|-2.11193404438615|-2.09256320651712|-2.09006290969617|-1.80592289588915|-1.79453392546852|-1.70191778038382|-1.67804736123892|-1.6704669842407|-1.55401536911319|-1.53992310127792|-1.51211430058365|-1.49582441008613|-1.44859132747142|-1.3960423595836|-1.30801379091238|-1.29675007925328|-1.28147875318875|-1.24610341149213|-1.19714389674263|-1.18908811792495
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes mediating programmed cell death (apoptosis) by activation of caspases.,"BCL2L10, LUM, BMP2, DCN, BGN, EMP1, TIMP3, MMP2, TOP2A, TNFRSF12A, ERBB3, EREG, TGFB2, APP, HSPB1, CCND1, CAV1, KRT18, ERBB2, IER3, NEFH, TIMP2, CLU, BCL2L2, IL1B, PDGFRB, BIK, DAP, LGALS3, GADD45A, TIMP1, SOD2, GSN, GPX3, IGFBP6, PTK2, IL6, HMGB2, LMNA, RHOB, ATF3, CDKN1A, CCNA1, CDK2, BNIP3L, SAT1, IFITM3, VDAC2, FDXR, CTNNB1, HMOX1, BTG2, TSPO, CD14",54,54,-2.2255377931414,-2.07290633219439,-120.179040829635,-4.24689965441531|-4.19920375380869|-4.11199965709419|-4.01706545099814|-3.94072005478621|-3.71067170991487|-3.46907701372635|-3.4605713383281|-3.37914935000168|-3.37907729995851|-3.02341632434533|-2.97631242382291|-2.94017705296705|-2.79696416904276|-2.77987048095221|-2.76501777596141|-2.63732796068424|-2.60061283337763|-2.58380749467483|-2.42809399405533|-2.42230859061072|-2.3917205588871|-2.38044226216116|-2.30891571327146|-2.16887966190837|-2.10644212176174|-2.0780924731548|-2.06772019123398|-1.99012031838406|-1.862000439766|-1.85299873455154|-1.80916741029319|-1.78295410116595|-1.76246857678752|-1.69883357958712|-1.48444883820339|-1.47355698471821|-1.45057016619541|-1.39691592913406|-1.38488645764827|-1.37227991736247|-1.2853928201301|-1.28401060948425|-1.25282078958532|-1.24090467071977|-1.21368683086472|-1.1959119716642|-1.19026583787714|-1.18594110832778|-1.16573532974296|-1.15611735571751|-1.12794211758924|-1.09767228504504|-1.09088028318504
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes regulated by NF-kB in response to TNF [GeneID=7124].,"SERPINB2, TNFAIP6, FJX1, CXCL1, PTX3, EFNA1, F2RL1, LIF, BMP2, HES1, SERPINE1, LAMB3, EDN1, SDC4, PHLDA2, PLPP3, INHBA, SPHK1, RCAN1, F3, VEGFA, CCND1, CXCL2, FOSL1, CXCL3, PLAU, ICAM1, JAG1, MYC, IER3, CCL2, CCL20, OLR1, PTGS2, PLAUR, EGR1, TNC, TNFAIP2, CEBPD, IL1B, G0S2, CXCL11, KLF4, HBEGF, TRIP10, CEBPB, ETS2, GADD45A, TSC22D1, IFNGR2, SOD2, YRDC, IER2, PLK2, NINJ1, NR4A1, CLCF1, ABCA1, TLR2, IL6, IRS2, KLF10, PMEPA1, NFIL3, RHOB, ATF3, TRIB1, MARCKS, SGK1, CDKN1A, TGIF1, SAT1, CXCL10, PDLIM5, EGR2, SOCS3, LDLR, BTG2",78,78,-2.43952056695452,-2.17236706386139,-190.282604222453,-7.1572847160223|-5.34298573692079|-4.56601926415247|-4.48125202492922|-4.44096576588063|-4.38152895632753|-4.37613708681787|-4.24376242297412|-4.11199965709419|-4.11178537993783|-3.95101026012466|-3.87928491391817|-3.76930382741632|-3.51046828310431|-3.47787775631829|-3.46140001939877|-3.29193045173035|-3.2710820770691|-3.2704890958153|-3.05224172205434|-2.91264529054925|-2.76501777596141|-2.73848014845265|-2.71669212653275|-2.67690144593181|-2.66803964450877|-2.66081694158322|-2.61900919841426|-2.44459923679653|-2.42809399405533|-2.37789657274787|-2.35179503560545|-2.34944965014639|-2.33706343723506|-2.30433343590481|-2.29460971637637|-2.28292717565097|-2.27044827159883|-2.1758544658144|-2.16887966190837|-2.12199747113743|-2.1033839197967|-2.08726471113122|-2.07511176755551|-1.99911684331144|-1.96236037256934|-1.88320776599323|-1.862000439766|-1.84313433318798|-1.82001966941525|-1.80916741029319|-1.58957182365708|-1.58406207137085|-1.58106351464642|-1.58075271277161|-1.57565074064963|-1.54191948982503|-1.53688529781972|-1.52467933612266|-1.47355698471821|-1.43552892875135|-1.42964466047267|-1.42437520528133|-1.39742325748099|-1.38488645764827|-1.37227991736247|-1.35153052950107|-1.30801379091238|-1.30620280532487|-1.2853928201301|-1.24358402857966|-1.21368683086472|-1.17371390508611|-1.16709078321121|-1.1457734442821|-1.1386905698484|-1.12957485060623|-1.12794211758924
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes specifically up-regulated in pancreatic beta cells.,"MAFB, PAX6, NKX6-1, STXBP1",4,4,-2.73043598397634,-2.93199826261166,-10.9217439359054,-3.17820027164696|-3.12291015740892|-2.74108636781439|-1.87954713903509
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.","PLA2G2A, OSMR, CNTFR, CXCL1, IL17RB, ACVRL1, CCL7, TNFRSF12A, CD9, A2M, CXCL3, LTBR, IL1B, CXCL11, IFNGR2, TNFRSF21, PDGFC, IL13RA1, CD36, TLR2, IL6, TNFRSF1A, CXCL10, IL1R1, HMOX1, SOCS3, CD14",27,27,-2.52152291424628,-2.1033839197967,-68.0811186846497,-4.89237627524394|-4.81516863477316|-4.55456826732189|-4.48125202492922|-4.4181652984422|-3.84933370221639|-3.64905996430731|-3.37907729995851|-2.86858707811068|-2.79289953638647|-2.67690144593181|-2.67412885743607|-2.16887966190837|-2.1033839197967|-1.82001966941525|-1.81661387181609|-1.79689321219377|-1.73402018200369|-1.67502180738163|-1.52467933612266|-1.47355698471821|-1.19138647725436|-1.17371390508611|-1.16574306314423|-1.15611735571751|-1.1386905698484|-1.09088028318504
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by KRAS activation.,"APOD, ADGRA2, ETV4, BTC, PCP4, TSPAN1, MALL, SLPI, CFB, TMEM158, F2RL1, SPARCL1, ALDH1A3, IGFBP3, LIF, BMP2, SOX9, PRRX1, ANO1, TSPAN7, AKAP12, MMP11, CPE, TMEM100, EMP1, TNNT2, GPRC5B, ANGPTL4, JUP, MPZL2, RBP4, INHBA, PCSK1N, MAFB, RETN, TFPI, EREG, ITGBL1, GNG11, DCBLD2, CFH, PEG3, PLAU, NRP1, SPP1, CCL20, PTGS2, PLAUR, ETV5, PLVAP, MAP7, GPNMB, BTBD3, IL1B, GUCY1A1, G0S2, USH1C, CA2, KLF4, HBEGF, SCG5, CBX8, TMEM176A, TMEM176B, GALNT3, TLR8, EPHB2, EPB41L3, YRDC, F13A1, MMP9, CAB39L, ITGA2",73,73,-3.07141833885298,-2.97631242382291,-224.213538736268,-5.20709516362529|-5.1150358193853|-4.85614327444755|-4.75897658779971|-4.61636083000626|-4.57883373752884|-4.45433200782152|-4.45427712583571|-4.41965847462997|-4.40804782367102|-4.37613708681787|-4.35144974176954|-4.32959657578239|-4.32385301746976|-4.24376242297412|-4.11199965709419|-4.07630954330329|-4.03658278494316|-3.98673019032897|-3.97665012631185|-3.96374053036156|-3.76879090914841|-3.75775704510426|-3.73845259018252|-3.71067170991487|-3.67912967327772|-3.63824539032958|-3.50020010086609|-3.4440849673005|-3.39714333534994|-3.36353172728634|-3.29193045173035|-3.18948654778985|-3.17820027164696|-3.14633106988588|-3.12848519529773|-2.97631242382291|-2.90826738773715|-2.87684331692952|-2.86512204429095|-2.80754504122454|-2.69099955296921|-2.66803964450877|-2.51330573562728|-2.35858879558088|-2.35179503560545|-2.33706343723506|-2.30433343590481|-2.28041793665799|-2.2237179908515|-2.2026126039141|-2.19686273979029|-2.19559453585471|-2.16887966190837|-2.15570799775777|-2.12199747113743|-2.10647920917184|-2.08893279703051|-2.08726471113122|-2.07511176755551|-2.03498348571042|-2.03427650571888|-1.99054549610843|-1.78080583086001|-1.7111363807027|-1.67503373617194|-1.67148023056514|-1.63249406723863|-1.58957182365708|-1.5691360219023|-1.46966122869586|-1.46296504437602|-1.45164010334355
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by STAT5 in response to IL2 stimulation.,"APLP1, ETV4, SPRY4, LIF, IRF6, BMP2, CCNE1, ECM1, EMP1, GUCY1B1, COL6A1, MUC1, CDKN1C, CDCP1, PTCH1, IGF1R, CDC6, S100A1, UCK2, ST3GAL4, NRP1, NDRG1, MYC, CKAP4, SPP1, HK2, NCS1, WLS, CA2, SLC29A2, TNFRSF21, RRAGD, TGM2, ITGA6, FAH, TWSG1, SMPDL3A, ITGAV, NFIL3, RHOB, AHCY, ANXA4, PLPP1, CYFIP1, P4HA1, ENPP1, PDCD2L, IFITM3, CXCL10, SPRED2",50,50,-2.42384797978923,-2.30597702794943,-121.192398989462,-5.34475098204832|-4.85614327444755|-4.53519888710285|-4.24376242297412|-4.19570766052224|-4.11199965709419|-3.85709251200575|-3.79809899651773|-3.71067170991487|-3.46419515256234|-3.17742589480812|-3.07927071245914|-2.93611495124081|-2.85939002075846|-2.79832101282391|-2.76321952101578|-2.70838696039669|-2.61481878906183|-2.60544869798501|-2.58122174025944|-2.51330573562728|-2.50850512764836|-2.44459923679653|-2.37678345651604|-2.35858879558088|-2.25336526031797|-2.22773747280276|-2.17228666841945|-2.08893279703051|-1.99510363630731|-1.81661387181609|-1.80286642200741|-1.69327172587885|-1.52897773489947|-1.5195499568945|-1.49736326013301|-1.48296430737394|-1.48186971829646|-1.39742325748099|-1.38488645764827|-1.36827155284785|-1.32074792854964|-1.27366546452429|-1.26027982748481|-1.23828116071293|-1.23275828900817|-1.19626066598439|-1.1959119716642|-1.17371390508611|-1.14627376812403
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by activation of Notch signaling.,"HES1, NOTCH3, FZD7, TCF7L2, FZD1, CCND1, JAG1, SAP30, ST3GAL6, WNT5A, DTX4, FZD5, PPARD, APH1A",14,14,-2.30000650238481,-2.37156840671426,-32.2000910333873,-4.11178537993783|-3.67152233622454|-3.29012444576139|-3.03827142587028|-3.00777812037673|-2.76501777596141|-2.61900919841426|-2.12412761501425|-1.83800273547|-1.54711942742428|-1.27462841951331|-1.05578938524972|-0.937953569029929|-0.918961199139352
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by activation of WNT signaling through accumulation of beta catenin CTNNB1 [GeneID=1499].,"WNT6, HEY2, FZD8, FZD1, HDAC11, HEY1, PTCH1, JAG1, MYC, WNT5B, GNAI1, SKP2, NOTCH4, NCSTN, CTNNB1, HDAC2, CSNK1E",17,17,-2.32821327621112,-2.44459923679653,-39.579625695589,-4.88579672336008|-3.42053702603649|-3.29654524321728|-3.00777812037673|-2.97389569176233|-2.81035264930192|-2.79832101282391|-2.61900919841426|-2.44459923679653|-2.07394027497488|-1.95571695958564|-1.50935267985623|-1.25765662759054|-1.1735940143548|-1.16573532974296|-1.10961088523826|-1.07718402215612
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by activation of hedgehog signaling.,"CNTFR, THY1, HEY2, VLDLR, VEGFA, HEY1, PTCH1, NKX6-1, NRP1, CELSR1, NRP2, AMOT, OPHN1, ETS2",14,14,-2.840621196364,-2.76970369031915,-39.7686967490959,-4.55456826732189|-4.08123798695826|-3.42053702603649|-3.129143640371|-2.91264529054925|-2.81035264930192|-2.79832101282391|-2.74108636781439|-2.51330573562728|-2.36985972212036|-2.3188030807503|-2.22866398556965|-2.00696421785801|-1.88320776599323
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.,"CAMK4, LCK, PRKCB, FASLG, IL2RG, CXCR4, SLA, MAP2K6, PIKFYVE, IRAK4, THEM4, PLCG1, RPS6KA3, DAPP1, CDKN1B, GRK2",16,16,1.61705432171748,1.36966021393786,25.8728691474797,2.67644766810167|2.44656461694765|2.22465901568614|2.17049758472615|1.95911353170961|1.92279551961147|1.83215103954255|1.42627772416673|1.31304270370898|1.28804371875104|1.23089502685513|1.12335538806387|1.10957110069524|1.07507983815506|1.05043756284104|1.02393710791738
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated by reactive oxigen species (ROS).,"MGST1, NQO1, SOD2, GPX3, PRDX4, PDLIM1, PRDX2, TXN, SELENOS, PRDX1, PRDX6, GCLM, NDUFB4, NDUFA6, FTL, ATOX1, PRNP",17,17,-1.28749912562296,-1.03506744820465,-21.8874851355904,-3.32348078726896|-2.73488545797517|-1.80916741029319|-1.76246857678752|-1.46420917561968|-1.43832309168948|-1.25779051622832|-1.07620608436268|-1.03506744820465|-1.0334741707861|-0.833616757007569|-0.770095802207482|-0.71411176474189|-0.701969430705978|-0.691911583353217|-0.626653513318923|-0.614053565039578
PIPET,binary_TNBC_TCGA_BRCA_merged_seurat,tnbc,Genes up-regulated during adipocyte differentiation (adipogenesis).,"HSPB8, CYP4B1, LPL, MYLK, SPARCL1, SNCG, CAVIN1, ANGPT1, COL4A1, COL15A1, LAMA4, ANGPTL4, LIFR, SOWAHC, RETN, FABP4, SLC25A10, DHCR7, ITSN1, SCARB1, PHLDB1, C3, ADCY6, CMBL, CDKN2C, SSPN, SORBS1, AK2, CD151, GADD45A, RAB34, GPX3, APLP2, CD36, TST, ME1, SLC19A1, ABCA1, CYC1, FAH, HADH, COQ3, CD302, ELOVL6, REEP6, SDHC, GPD2, PGM1, MGST3, SLC5A6, SLC27A1, GBE1, ENPP2, MCCC1, EPHX2, LIPE, SDHB, ATP1B3, UQCRQ, MDH2, APOE, PLIN2, COQ9, RTN3, MTCH2, PIM3, NDUFB7, ACO2, PEMT, PRDX3, POR, AIFM1, MGLL, RNF11, ACOX1, PFKL, CMPK1, CPT2, NDUFAB1, LPCAT3, ALDH2, YWHAG, TKT, SLC25A1, UQCRC1, MRPL15, ECHS1, TALDO1",88,88,-1.8262047876404,-1.29518547717801,-160.706021312355,-6.63696103540424|-5.99613504871142|-5.55953820072941|-4.95452090304412|-4.35144974176954|-4.06197174794705|-4.04710527556161|-4.01300339914233|-3.94396939045958|-3.87955533691581|-3.74852690470578|-3.50020010086609|-3.41100228882496|-3.32359175643059|-3.14633106988588|-3.14626163561042|-3.10467139950682|-2.84401021179351|-2.43541654087719|-2.36055973324641|-2.35030006321671|-2.27310790078206|-2.2652570999514|-2.20509839862012|-2.09006290969617|-2.07534830769704|-1.95172183577616|-1.90741037108662|-1.87750380800739|-1.862000439766|-1.80376717024845|-1.76246857678752|-1.69115105304946|-1.67502180738163|-1.66643666207863|-1.65953603648339|-1.54796251250558|-1.53688529781972|-1.5356767193841|-1.5195499568945|-1.44767027060645|-1.42631169891302|-1.32795103817695|-1.29647424425686|-1.29389671009915|-1.28272395492848|-1.27665649791274|-1.26408006652381|-1.25525145379835|-1.21550217083642|-1.18838439204121|-1.16829276391299|-1.10799442834697|-1.08909018621085|-1.03611869881104|-1.0334567726992|-1.01156989450733|-0.983784582845804|-0.982371445859772|-0.958636390635627|-0.953542738984748|-0.928349720324233|-0.904838861492665|-0.902596045564028|-0.894022561403082|-0.858598163131633|-0.842808770856392|-0.810404754683835|-0.805441231507308|-0.800708948799805|-0.779337034647367|-0.777303353667759|-0.77669436302951|-0.773304410476177|-0.739838965578739|-0.730695144325913|-0.728168047384077|-0.727147259673513|-0.726530657617117|-0.71304055448331|-0.694832702949046|-0.678027134134138|-0.657718216872172|-0.652353541185246|-0.630015482982083|-0.622326161664587|-0.618087024750618|-0.61202314959753
