"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
KIF5B,0.000226874055474544,1.15471071725277,0.885,0.599,1
PGRMC2,0.000232188525553452,1.65502082656789,0.538,0.288,1
LINC01578,0.0002381877178184,-1.63245217125651,0.269,0.654,1
C12orf75,0.000259629368424115,1.21589213028549,0.615,0.326,1
EFHD2,0.000269122803048027,-1.78770098621164,0.192,0.588,1
TERF2IP,0.000271949348011127,0.892065422421868,0.731,0.474,1
ARL2BP,0.000273903460115091,1.53751997645339,0.538,0.277,1
TMCO1,0.000277836526158271,0.946427724502898,0.731,0.464,1
BLOC1S1,0.000301254180538443,-1.50516163149595,0.269,0.664,1
PPP1CB,0.000323311767078243,-2.07264577548924,0.192,0.546,1
H2AFJ,0.000327393607102136,-2.12936609716813,0.269,0.577,1
VGLL4,0.00032984628814338,1.80807212625801,0.577,0.308,1
LUZP1,0.000376419394052328,1.47016365381981,0.654,0.385,1
SELT,0.000378788024006093,-1.51876098181109,0.231,0.636,1
COX14,0.000380862653708516,-1.61901340671217,0.308,0.637,1
APRT,0.000383729067260574,-1.3779000864498,0.423,0.707,1
PHB,0.000410446750883247,-1.82158918257865,0.308,0.617,1
RBP1,0.000479345504936562,1.17432655165102,0.577,0.278,1
RHOG,0.000500669676713126,-1.90941295983701,0.269,0.61,1
NUPR1,0.000535677068308222,1.07251632134168,0.538,0.272,1
RCN2,0.000545123863479866,1.06986972336437,0.692,0.415,1
AKIRIN2,0.000559052134992007,-1.88717100966042,0.154,0.527,1
MRPL11,0.000670322813317883,-1.81556119902391,0.192,0.529,1
HN1,0.000680428918185577,-1.5990224910697,0.423,0.677,1
SSBP1,0.000696946007925004,-1.346592224456,0.308,0.661,1
SLC25A39,0.000733085295407504,-1.60840040104455,0.308,0.595,1
UBALD2,0.00078971606453669,-1.59902371945792,0.192,0.576,1
PCGF5,0.000809253254752756,-1.82069491279101,0.154,0.523,1
SDF2L1,0.000832777440870787,-1.49075797623014,0.346,0.672,1
BAG1,0.000845606017313243,-1.76443828570827,0.231,0.562,1
USMG5,0.000902105835026339,-0.99033726196884,0.5,0.802,1
SYF2,0.000977736703112885,-1.36691762320931,0.423,0.718,1
MPC2,0.00102859480209979,-1.40644606804466,0.385,0.671,1
BID,0.00103061000594789,-1.953771389618,0.154,0.5,1
MRPL21,0.00108887025963135,-1.56315738431115,0.192,0.536,1
LITAF,0.00111830121785297,-1.25324389827602,0.308,0.707,1
COX17,0.00113968785065495,-1.61043968964438,0.269,0.587,1
C12orf57,0.00116088729197056,0.711284017021463,0.846,0.586,1
EMC6,0.00131299204532393,-1.4976077469636,0.192,0.552,1
SLIRP,0.00135288159324516,-1.16936536652958,0.346,0.664,1
CYC1,0.00137146638176422,-1.60850263279768,0.423,0.678,1
BASP1,0.00141510308104978,0.740828851807557,0.731,0.425,1
NDUFA6,0.00146638934201745,-0.996620024594383,0.462,0.716,1
RPS19BP1,0.00149719672252268,-1.21365605030261,0.269,0.631,1
SDHB,0.00152365604792293,-1.32916796672554,0.269,0.601,1
MRPL20,0.00155990108886707,-1.56021932607665,0.346,0.596,1
PPP1CA,0.00162634304720751,-1.11006198553199,0.462,0.738,1
PRDX2,0.00173023575056569,0.877306313690326,0.769,0.503,1
LSM2,0.00180619124304992,-1.502530507016,0.192,0.527,1
GRINA,0.00193287337065389,-1.4532672998545,0.308,0.592,1
NAA38,0.00209861450869175,-1.43069201343802,0.308,0.58,1
USF2,0.00212844452128874,-1.49578360895556,0.192,0.538,1
OCIAD2,0.00274216922216963,-2.08706646665495,0.231,0.528,1
DPP7,0.00286244464611753,-1.03941640831207,0.231,0.586,1
MOB1A,0.00331998978440752,-1.44162320833256,0.192,0.515,1
TECR,0.00357530714022856,-1.38120221185916,0.231,0.539,1
DUSP23,0.00400680308183764,-1.48582949827508,0.192,0.5,1
RIPK2,0.00410370063683212,-1.40780936664031,0.192,0.517,1
H2AFV,0.00413618470867779,-1.06657410264732,0.385,0.68,1
BLOC1S2,0.00415846033607713,-1.54670688287549,0.231,0.531,1
SNRPF,0.00429896699279104,-1.14413405070237,0.346,0.637,1
NDUFA3,0.00492554037712469,-1.19202357239051,0.346,0.62,1
SEC11C,0.00508961386512826,-1.58609105440355,0.269,0.57,1
C20orf24,0.00559719350460822,-1.05447294753206,0.385,0.655,1
H2AFY,0.00639858165628664,-1.09928268899472,0.423,0.673,1
PUF60,0.00708730414573072,-1.07292749067219,0.308,0.584,1
FBL,0.0072122342487194,-0.944290100803859,0.231,0.561,1
ZMAT2,0.00730748643487459,-1.3343681522225,0.231,0.518,1
PAIP2,0.00740676475337021,-1.20938928239441,0.385,0.667,1
C19orf24,0.00800132401145496,-1.34009674951143,0.231,0.517,1
ASAH1,0.00807523302237749,-1.59497573559479,0.308,0.587,1
TMEM9B,0.00811325799862621,-1.02336113518223,0.192,0.514,1
MRPS16,0.00858765113375102,-1.26540407243339,0.231,0.501,1
RNF114,0.0086586098358705,-1.05251314977799,0.308,0.625,1
C9orf142,0.00933949949396807,-1.33814532926665,0.231,0.502,1
NDUFA13,0.00990792377185452,-0.796510046468008,0.385,0.66,1
CSNK2B,0.0101442933864153,-0.749535046242301,0.423,0.703,1
C8orf59,0.0101798873710545,-0.846296994729211,0.346,0.611,1
TOMM22,0.0104504225650086,-0.935740015503028,0.269,0.596,1
DDIT3,0.010995386102419,-1.17872045695913,0.231,0.518,1
DAZAP2,0.0112589088539913,-0.882111440729782,0.423,0.708,1
PET100,0.0116822983395909,-1.07343876382053,0.231,0.531,1
C9orf78,0.0118610861171465,-1.25122933957071,0.269,0.549,1
TRA2B,0.0126951993781817,-1.18132326762608,0.423,0.678,1
SELK,0.0127456950284405,-0.782743063905087,0.5,0.768,1
DNPH1,0.0131652052488387,-0.983619966148085,0.308,0.558,1
WDR45B,0.0137164610224793,-0.856118094514959,0.231,0.508,1
OSER1,0.0149669761380057,-0.993512838187334,0.308,0.576,1
SPG21,0.0152265137329762,-0.749349409225979,0.192,0.505,1
NDUFS3,0.0155479085176511,-0.983836123000789,0.231,0.519,1
HAX1,0.0175068408072231,-1.07078080104981,0.231,0.502,1
ECHS1,0.023383450196075,-0.925054554250654,0.269,0.526,1
SMS,0.0318450252496574,-0.718769373775591,0.269,0.524,1
HSD17B10,0.0366570286153071,-0.811522285222025,0.269,0.524,1
