"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
IER2,8.75887762547728e-123,0.94257357355977,0.749,0.45,1.15512078124794e-118
H2AFV,2.68328160680717e-121,1.0749401317277,0.545,0.209,3.53871178305729e-117
DNAJB6,2.91328650984279e-121,0.732038120053042,0.601,0.226,3.84204224918068e-117
ATP5IF1,3.27505048787085e-121,0.972954724286625,0.645,0.315,4.31913658340407e-117
PSAP,5.86890562308699e-119,1.58723490222621,0.584,0.265,7.73991273572712e-115
TRIR,1.65040563516228e-118,0.858697669964183,0.666,0.318,2.17655495165201e-114
SEC11A,3.94160627954248e-118,0.844048528536151,0.571,0.224,5.19819036146062e-114
ANP32B,5.90663632906205e-118,0.887857312296656,0.605,0.248,7.78967199076704e-114
NPC2,6.42388618932086e-118,1.2820138591175,0.618,0.303,8.47182110647636e-114
HSP90AB1,3.1857924472793e-117,0.758488323143868,0.847,0.577,4.20142307947194e-113
GADD45GIP1,3.77583808234665e-117,1.05165940662703,0.534,0.218,4.97957526299877e-113
DYNLRB1,1.39907512897528e-116,0.89685213789321,0.51,0.181,1.8451002800926e-112
POLR2K,2.11052582153048e-116,1.05390063296997,0.508,0.186,2.7833614534344e-112
TBCA,2.27577383840985e-116,0.827661185452118,0.589,0.244,3.00129053809492e-112
JTB,5.24561509587998e-116,0.888834345300479,0.581,0.251,6.91791718844652e-112
SSB,3.44309463730618e-115,0.969363300031205,0.501,0.17,4.54075320767939e-111
HNRNPA0,1.18184740883947e-114,0.714949292268254,0.552,0.201,1.5586203627775e-110
SNRPD2,3.03144152872863e-114,0.761510554109348,0.672,0.318,3.99786508808732e-110
LITAF,4.60994375474531e-114,1.00495170715107,0.533,0.199,6.07959382375811e-110
ATP5MPL,1.49990607220804e-113,0.764945062020141,0.674,0.329,1.97807612802796e-109
UQCR11,2.93382490994175e-113,0.87604348674998,0.677,0.349,3.86912829123118e-109
C9orf16,1.53715269025469e-112,0.85180871501602,0.551,0.219,2.02719696790788e-108
RBM8A,3.49387159517314e-112,0.713689836903319,0.62,0.27,4.60771785971434e-108
ATP6V1F,5.9370556817435e-112,0.86071581018968,0.542,0.21,7.82978903308333e-108
ANAPC16,2.66235468752155e-110,0.753803972500216,0.631,0.29,3.51111336190342e-106
CD63,3.43076544586234e-110,0.895853251211241,0.716,0.418,4.52449347000325e-106
EIF3K,2.22737649991671e-109,0.751685966940428,0.731,0.412,2.93746412809016e-105
ARF6,9.28097429903966e-109,0.697378376712885,0.591,0.245,1.22397489055735e-104
TMEM59,1.39141420102492e-108,0.920242970579685,0.696,0.386,1.83499704831166e-104
PRELID1,4.79565747175921e-108,0.857465128166137,0.584,0.263,6.32451307375604e-104
PEBP1,8.67749011862458e-108,0.883007174547,0.605,0.287,1.14438739684421e-103
ATP6V0E1,3.08073814413315e-104,0.800145463682422,0.64,0.325,4.0628774644828e-100
KDELR2,4.48386474016791e-104,1.20974544911009,0.56,0.273,5.91332081933344e-100
TMED2,2.47151459086665e-102,0.992865615538304,0.511,0.209,3.25943344243493e-98
PTGES3,1.66833843129845e-101,0.737791724793191,0.645,0.318,2.20020472319639e-97
SNU13,1.87017150673142e-101,0.758650084488564,0.653,0.339,2.4663821830774e-97
SNRPB2,1.69160509040298e-100,0.702991323575957,0.502,0.188,2.23088879322345e-96
YWHAE,8.32813751505948e-99,0.729206340934026,0.513,0.203,1.09831477548604e-94
NDUFB1,1.67538303458217e-98,0.756979094013926,0.565,0.253,2.20949514600697e-94
PARK7,2.46452255512915e-97,0.775768539938582,0.603,0.289,3.25021234570432e-93
CIB1,9.33414175970158e-97,0.728270552777675,0.53,0.209,1.23098661526944e-92
NDUFA11,1.14993866616213e-96,0.816262158120714,0.536,0.233,1.51653911293462e-92
SELENOM,1.03978120523561e-92,1.10326764443305,0.519,0.25,1.37126345346472e-88
TMEM258,3.24937426352983e-92,0.703357479626478,0.754,0.442,4.28527477874314e-88
HSPD1,1.98573970097574e-91,0.823254673588178,0.529,0.229,2.6187935176468e-87
S100A4,3.03753059082641e-89,0.999766196122525,0.7,0.388,4.00589534318187e-85
RPS19BP1,7.50268143209361e-89,0.812819674539838,0.525,0.237,9.89453627264506e-85
TRMT112,7.01464043026011e-88,0.694572861879403,0.557,0.262,9.25090779942703e-84
SH3BGRL3,4.06241834923741e-83,0.808090963623405,0.762,0.46,5.3575173189743e-79
RPS27L,4.90349169736728e-83,0.795765306543572,0.677,0.401,6.46672485048796e-79
RPS10,3.76092794275892e-81,0.739175988421465,0.696,0.432,4.95991177091046e-77
PPIB,1.46451085428838e-80,0.6947676592045,0.705,0.413,1.93139691463551e-76
PDIA6,2.31226341181194e-70,0.727305310522327,0.563,0.307,3.04941298749759e-66
