"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj
XAGE1A,1.75669225632704e-38,4.41801386015752,0.5,0.013,2.03618199430867e-34
FXYD3,2.20176721327841e-38,-1.55885913653549,0.395,0.739,2.552068376911e-34
LGALS1,6.72838922116725e-38,2.42627909294642,0.658,0.196,7.79887594625496e-34
GUK1,9.31164883641728e-38,0.855560341840589,0.931,0.626,1.07931321662913e-33
TIMP1,9.86817025901455e-38,1.93660907874897,0.71,0.222,1.14381961472238e-33
SCGB3A2,3.51094510385922e-37,-1.38804630590212,0.461,0.809,4.06953646988322e-33
PDCD6,3.84059564883664e-37,1.52025982142841,0.784,0.391,4.45163441656654e-33
FAM89B,1.40670926266195e-36,2.6119539617037,0.533,0.043,1.63051670635146e-32
MIF,1.76297883948943e-36,1.10733973174583,0.91,0.504,2.04346877285219e-32
MSMO1,1.34723880836974e-35,-2.48223194229564,0.364,0.622,1.56158450278136e-31
RNF213,1.71018490616418e-35,1.51152695204946,0.738,0.196,1.9822753247349e-31
CARHSP1,5.98004643752952e-35,2.25655849044176,0.568,0.074,6.93147182574047e-31
HLA-DRB1,1.13295706247264e-34,-1.08983830935052,0.484,0.935,1.31321053111204e-30
MX1,1.8371820765082e-34,3.38664325589856,0.508,0.043,2.12947774488065e-30
IFI16,4.89625991653683e-34,2.21766700159695,0.573,0.083,5.67525486925784e-30
KRT7,5.15251141393239e-34,1.49106981244061,0.749,0.343,5.97227597988903e-30
HSPA6,5.23870535199907e-34,2.98902633031035,0.538,0.07,6.07218337350212e-30
CEACAM6,1.23791579777943e-33,2.3670768103748,0.573,0.104,1.43486820120613e-29
GOLM1,2.12847697936403e-33,2.21435663797767,0.57,0.087,2.46711766678085e-29
SDR16C5,8.46159878090975e-33,-1.58166131882716,0.379,0.696,9.80783914695249e-29
SRM,1.20832500292589e-32,1.78380535446576,0.681,0.183,1.4005695108914e-28
TFF3,1.25946849605637e-32,2.72504047773428,0.527,0.07,1.45984993377894e-28
MPG,3.39218390301763e-32,1.51059225912546,0.717,0.209,3.93188036198774e-28
TIMP3,3.69667324675891e-32,2.71221912078422,0.517,0.065,4.28481396031825e-28
BRD9,6.33402104134412e-32,2.26725620197893,0.523,0.061,7.34176378902197e-28
CCT5,1.05335896131036e-31,1.54378377207552,0.689,0.243,1.22094837205483e-27
MFSD2A,1.31725006028358e-31,-2.44182568745586,0.292,0.561,1.5268245448747e-27
DLC1,1.65637485465757e-31,-2.30549840599488,0.235,0.53,1.91990409403359e-27
DDIT4,1.91755079831545e-31,2.58988442909648,0.615,0.174,2.22263313032744e-27
PRDX4,2.6336235563738e-31,1.63376986339132,0.841,0.37,3.05263306419287e-27
ISG20,4.06136190039459e-31,2.0461047403301,0.71,0.23,4.70752457874737e-27
RAB31,5.66453188983274e-31,1.77658149367084,0.596,0.13,6.56575891350512e-27
SYTL1,1.13664775412507e-30,2.13362500910064,0.531,0.074,1.31748841180637e-26
ZNF706,1.45895460255884e-30,1.23524632767853,0.808,0.278,1.69107427982595e-26
SLC16A3,7.97725007826712e-30,2.13142845043995,0.546,0.104,9.24643056571942e-26
BOLA2B,8.69840554841679e-30,1.21051781939099,0.812,0.313,1.00823218711699e-25
AGRN,1.92835126941109e-29,2.27621950978304,0.514,0.07,2.2351519563744e-25
CACNA2D2,2.81756684852058e-29,-2.27337557611209,0.303,0.557,3.2658417341202e-25
KDELR2,7.47884996610473e-29,1.03219944082792,0.91,0.5,8.668734995712e-25
PABPC4,8.66473418816984e-29,1.39629047182401,0.701,0.204,1.00432933975077e-24
PYCARD,1.21114818944504e-28,1.44226704866981,0.649,0.174,1.40384186638575e-24
SLC2A4RG,1.51078812261272e-28,1.76709790497464,0.552,0.104,1.7511545129204e-24
DMBT1,4.10639891023375e-28,-2.15169787028735,0.213,0.5,4.75972697685194e-24
UBE2L6,9.82882419752248e-28,1.54646525973483,0.626,0.165,1.13925901273483e-23
TCN2,1.06677615050479e-27,1.96494089494071,0.504,0.074,1.23650023605011e-23
NME4,2.12489444059847e-27,1.16142431795583,0.76,0.291,2.46296514609769e-23
GCSH,3.35058992523442e-27,1.37942962963817,0.63,0.165,3.88366878233922e-23
SLC25A39,4.63663876280667e-27,1.19831914386592,0.705,0.23,5.37432798996921e-23
MYO10,1.01388121728174e-26,2.14068877948071,0.504,0.091,1.17518971895127e-22
ADAR,1.0268953769473e-26,1.27727732567898,0.712,0.226,1.19027443141962e-22
GID8,1.22431504486652e-26,1.5342626049608,0.554,0.117,1.41910356850478e-22
SCAND1,1.22554677654173e-26,1.22708866276316,0.693,0.217,1.42053126868952e-22
HSPA1A,1.3179849801297e-26,1.09325880433118,0.912,0.552,1.52767639046833e-22
CDK5RAP3,1.33474238194025e-26,1.54273598385246,0.6,0.143,1.54709989490695e-22
NME2,2.25140875748153e-26,1.79422112429917,0.508,0.083,2.60960789079685e-22
CRACR2B,2.36314420437951e-26,1.68635093364695,0.527,0.096,2.73912044729629e-22
SEPTIN9,2.46435131869638e-26,1.57221764522511,0.569,0.126,2.85642961350098e-22
UQCC2,2.51124112070779e-26,1.23572675833373,0.723,0.261,2.9107795830124e-22
NPDC1,4.04239335914532e-26,1.65380231045523,0.535,0.104,4.68553814258535e-22
MZT2A,8.16557748627129e-26,1.01896433267585,0.816,0.361,9.46472086433705e-22
