gene,beta,se,pval,HR,HR_low,HR_up,FDR,sig,direction,abs_logHR
EMD,0.822890316206944,0.277403343486985,0.00279645414605308,2.27707179295018,1.32204497724489,3.92199663362052,0.0369417763730635,TRUE,risk,0.822890316206944
STAG2,-0.488517121899645,0.164490082193062,0.00280020671238746,0.613535518341612,0.444450014798589,0.846947507555591,0.0369484352049826,TRUE,protective,0.488517121899645
CLUH,0.733625890535973,0.247581270880217,0.00281520008656819,2.08261827993994,1.28192980102796,3.3834137379925,0.037103228023901,TRUE,risk,0.733625890535973
GSDMC,0.639190332967277,0.221184645151768,0.00283268971902763,1.89494598272022,1.22834585195214,2.92329743428597,0.0372773182427812,TRUE,risk,0.639190332967277
KIFC1,0.483075345750115,0.160777475062535,0.00283496397749303,1.62105203979276,1.18287923325849,2.22153677385765,0.0372773182427812,TRUE,risk,0.483075345750115
TDG,-0.746583669470535,0.249593949515132,0.00284819727258536,0.47398307272729,0.290605729911355,0.773074754240161,0.0374080782660345,TRUE,protective,0.746583669470535
DGKZ,0.704909877967198,0.239168596585807,0.00286032461248553,2.0236642999636,1.26635086346104,3.23387247334803,0.0375240278459175,TRUE,risk,0.704909877967198
MRC2,1.01183208409207,0.334588804340053,0.00286850275460064,2.75063579762398,1.42766183776429,5.2995724134637,0.0375748754684316,TRUE,risk,1.01183208409207
PDZK1,-0.290554912631238,0.105200172783566,0.00287080770019932,0.747848461857776,0.60850676367788,0.919097954676312,0.0375748754684316,TRUE,protective,0.290554912631238
B3GNT5,1.97660471529921,0.78770272942772,0.0028863748397913,7.21819351052332,1.54142508072285,33.8013947008877,0.0377352039399842,TRUE,risk,1.97660471529921
HIST1H1D,0.387828159526367,0.132285362984549,0.00289153715619565,1.47377650807404,1.13717696884225,1.91000807724959,0.0377476398104478,TRUE,risk,0.387828159526367
RALGPS2,-1.60950278338978,0.577998207385079,0.00289396359369707,0.199987026229678,0.0644168992317491,0.620874508664302,0.0377476398104478,TRUE,protective,1.60950278338978
TAF1C,2.23049473307954,0.758606430146911,0.00291666386146021,9.30446816917756,2.10354944533256,41.1557370820687,0.0380001543645458,TRUE,risk,2.23049473307954
SPAG5,0.53195804563141,0.181889890243239,0.00292829938961298,1.70226215453476,1.19178699922994,2.43138786094632,0.038108097548579,TRUE,risk,0.53195804563141
ZC3H6,-0.608927997404527,0.206643509937438,0.00293235700795166,0.543933654934566,0.36278341456325,0.815538442755611,0.0381172898382196,TRUE,protective,0.608927997404527
ABLIM1,-0.357799536004544,0.121883526003855,0.0029377154969392,0.699213228035606,0.550630525725577,0.887889638184769,0.0381194417292805,TRUE,protective,0.357799536004545
ATF4,0.824254472506351,0.275011857970919,0.00293922546127826,2.28018019447145,1.33006954572229,3.90898486171746,0.0381194417292805,TRUE,risk,0.824254472506351
